,Links
1052,https://vlr.gg/99080/keyd-stars-vs-tbk-esports-champions-tour-brazil-stage-2-challengers-1-group-stage-w4
1053,https://vlr.gg/99713/tsm-vs-ghost-gaming-champions-tour-north-america-stage-2-challengers-w4
1054,https://vlr.gg/98609/9z-team-vs-leviat-n-champions-tour-latin-america-south-stage-2-challengers-group-stage-w4
1055,https://vlr.gg/99079/liberty-vs-mibr-champions-tour-brazil-stage-2-challengers-1-group-stage-w4
1056,https://vlr.gg/99712/sentinels-vs-faze-clan-champions-tour-north-america-stage-2-challengers-w4
1057,https://vlr.gg/98608/pampas-vs-kr-esports-champions-tour-latin-america-south-stage-2-challengers-group-stage-w4
1058,https://vlr.gg/99595/og-ldn-utd-vs-funplus-phoenix-champions-tour-stage-2-emea-challengers-group-stage-week-4
1059,https://vlr.gg/99594/big-vs-m3-champions-champions-tour-stage-2-emea-challengers-group-stage-week-4
1060,https://vlr.gg/104973/sengoku-gaming-vs-jadeite-champions-tour-japan-stage-2-challengers-week-2-gf
1061,https://vlr.gg/101876/damwon-gaming-vs-on-sla2ers-champions-tour-korea-stage-2-challengers-w3
1062,https://vlr.gg/104970/detonation-gaming-white-vs-jadeite-champions-tour-japan-stage-2-challengers-week-2-sf
1063,https://vlr.gg/103716/team-smg-vs-bren-esports-victress-champions-tour-game-changers-asia-pacific-open-4-lr3
1064,https://vlr.gg/101875/world-game-star-vs-tartarus-champions-tour-korea-stage-2-challengers-w3
1065,https://vlr.gg/103715/alter-ego-celeste-vs-nigma-galaxy-female-champions-tour-game-changers-asia-pacific-open-4-ubf
1066,https://vlr.gg/104969/reignite-vs-sengoku-gaming-champions-tour-japan-stage-2-challengers-week-2-sf
1067,https://vlr.gg/103713/sovereign-vs-team-smg-champions-tour-game-changers-asia-pacific-open-4-lr2
1068,https://vlr.gg/103714/bren-esports-victress-vs-thirsts-red-champions-tour-game-changers-asia-pacific-open-4-lr2
1069,https://vlr.gg/99711/evil-geniuses-vs-optic-gaming-champions-tour-north-america-stage-2-challengers-w4
1070,https://vlr.gg/99495/e-xolos-lazer-vs-fusion-champions-tour-latin-america-north-stage-2-challengers-w4
1071,https://vlr.gg/99710/the-guard-vs-xset-champions-tour-north-america-stage-2-challengers-w4
1072,https://vlr.gg/99593/natus-vincere-vs-team-liquid-champions-tour-stage-2-emea-challengers-group-stage-week-4
1073,https://vlr.gg/103711/alter-ego-celeste-vs-bren-esports-victress-champions-tour-game-changers-asia-pacific-open-4-ubs
1074,https://vlr.gg/103712/sovereign-vs-nigma-galaxy-female-champions-tour-game-changers-asia-pacific-open-4-ubsf
1075,https://vlr.gg/99592/acend-vs-g2-esports-champions-tour-stage-2-emea-challengers-group-stage-week-4
1076,https://vlr.gg/103709/aresta-vs-team-smg-champions-tour-game-changers-asia-pacific-open-4-lr1
1077,https://vlr.gg/103710/thirsts-red-vs-orangutan-female-champions-tour-game-changers-asia-pacific-open-4-lr1
1078,https://vlr.gg/99494/six-karma-vs-border-monsters-champions-tour-latin-america-north-stage-2-challengers-w4
1079,https://vlr.gg/99493/infinity-esports-vs-team-cruelty-champions-tour-latin-america-north-stage-2-challengers-w4
1080,https://vlr.gg/103708/orangutan-female-vs-nigma-galaxy-female-champions-tour-game-changers-asia-pacific-open-4-ubqf
1081,https://vlr.gg/103707/sovereign-vs-thirsts-red-champions-tour-game-changers-asia-pacific-open-4-ubqf
1082,https://vlr.gg/103705/alter-ego-celeste-vs-aresta-champions-tour-game-changers-asia-pacific-open-4-ubqf
1083,https://vlr.gg/103706/bren-esports-victress-vs-team-smg-champions-tour-game-changers-asia-pacific-open-4-ubqf
1084,https://vlr.gg/101874/tartarus-vs-drx-champions-tour-korea-stage-2-challengers-w2
1085,https://vlr.gg/101873/world-game-star-vs-maru-gaming-champions-tour-korea-stage-2-challengers-w2
1086,https://vlr.gg/101872/cnj-esports-vs-on-sla2ers-champions-tour-korea-stage-2-challengers-w2
1087,https://vlr.gg/101871/spear-gaming-vs-damwon-gaming-champions-tour-korea-stage-2-challengers-w2
1088,https://vlr.gg/99078/keyd-stars-vs-liberty-champions-tour-brazil-stage-2-challengers-1-group-stage-w3
1089,https://vlr.gg/99709/ghost-gaming-vs-nrg-esports-champions-tour-north-america-stage-2-challengers-w3
1090,https://vlr.gg/98607/leviat-n-vs-kr-esports-champions-tour-latin-america-south-stage-2-challengers-group-stage-w3
1091,https://vlr.gg/99077/tbk-esports-vs-ninjas-in-pyjamas-champions-tour-brazil-stage-2-challengers-1-group-stage-w3
1092,https://vlr.gg/99708/faze-clan-vs-cloud9-champions-tour-north-america-stage-2-challengers-w3
1093,https://vlr.gg/98606/pampas-vs-movistar-optix-champions-tour-latin-america-south-stage-2-challengers-group-stage-w3
1094,https://vlr.gg/99591/fokus-vs-funplus-phoenix-champions-tour-stage-2-emea-challengers-group-stage-week-3
1095,https://vlr.gg/99590/bbl-esports-vs-m3-champions-champions-tour-stage-2-emea-challengers-group-stage-week-3
1096,https://vlr.gg/103018/xerxia-esports-vs-fw-esports-champions-tour-thailand-stage-2-challengers-gf
1097,https://vlr.gg/102858/griffin-e-sports-vs-ghetto-artist-champions-tour-hong-kong-taiwan-stage-2-challengers-gf
1098,https://vlr.gg/104383/cerberus-esports-vs-fancy-united-esports-champions-tour-vietnam-stage-2-challengers-finals-gf
1099,https://vlr.gg/101870/tartarus-vs-maru-gaming-champions-tour-korea-stage-2-challengers-w2
1100,https://vlr.gg/102857/ghetto-artist-vs-k7-esports-champions-tour-hong-kong-taiwan-stage-2-challengers-lbf
1101,https://vlr.gg/103017/fw-esports-vs-made-in-thailand-champions-tour-thailand-stage-2-challengers-lbf
1102,https://vlr.gg/103220/onic-g-vs-alter-ego-champions-tour-indonesia-stage-2-challengers-gf
1103,https://vlr.gg/101869/world-game-star-vs-drx-champions-tour-korea-stage-2-challengers-w2
1104,https://vlr.gg/104382/team-big-baam-vs-fancy-united-esports-champions-tour-vietnam-stage-2-challengers-finals-lbf
1105,https://vlr.gg/103219/alter-ego-vs-boom-esports-champions-tour-indonesia-stage-2-challengers-lbf
1106,https://vlr.gg/103226/team-secret-vs-oasis-gaming-champions-tour-philippines-stage-2-challengers-gf
1107,https://vlr.gg/89242/laze-vs-paper-rex-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-gf
1108,https://vlr.gg/99076/furia-vs-los-grandes-champions-tour-brazil-stage-2-challengers-1-group-stage-w3
1109,https://vlr.gg/99707/100-thieves-vs-xset-champions-tour-north-america-stage-2-challengers-w3
1110,https://vlr.gg/98605/sunxet-club-vs-leviat-n-champions-tour-latin-america-south-stage-2-challengers-group-stage-w3
1111,https://vlr.gg/99075/stars-horizon-vs-gamelanders-blue-champions-tour-brazil-stage-2-challengers-1-group-stage-w3
1112,https://vlr.gg/99706/sentinels-vs-optic-gaming-champions-tour-north-america-stage-2-challengers-w3
1113,https://vlr.gg/98604/pampas-vs-9z-team-champions-tour-latin-america-south-stage-2-challengers-group-stage-w3
1114,https://vlr.gg/99589/acend-vs-fnatic-champions-tour-stage-2-emea-challengers-group-stage-week-3
1115,https://vlr.gg/103998/ronin-vs-fancy-united-esports-champions-tour-vietnam-stage-2-challengers-finals-lbr2
1116,https://vlr.gg/99588/big-vs-natus-vincere-champions-tour-stage-2-emea-challengers-group-stage-week-3
1117,https://vlr.gg/102855/only-one-word-vs-k7-esports-champions-tour-hong-kong-taiwan-stage-2-challengers-lbr2
1118,https://vlr.gg/103016/made-in-thailand-vs-full-sense-champions-tour-thailand-stage-2-challengers-lbr2
1119,https://vlr.gg/103218/boom-esports-vs-bigetron-arctic-champions-tour-indonesia-stage-2-challengers-lbr2
1120,https://vlr.gg/103999/team-big-baam-vs-cerberus-esports-champions-tour-vietnam-stage-2-challengers-finals-ubf
1121,https://vlr.gg/89246/paper-rex-vs-bleed-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-lbf
1122,https://vlr.gg/102856/ghetto-artist-vs-griffin-e-sports-champions-tour-hong-kong-taiwan-stage-2-challengers-ubf
1123,https://vlr.gg/101868/cnj-esports-vs-damwon-gaming-champions-tour-korea-stage-2-challengers-w2
1124,https://vlr.gg/103735/sengoku-gaming-vs-detonator-champions-tour-japan-stage-2-challengers-week-2-gf
1125,https://vlr.gg/103225/rex-regum-qeon-vs-oasis-gaming-champions-tour-philippines-stage-2-challengers-lf
1126,https://vlr.gg/103015/fw-esports-vs-xerxia-esports-champions-tour-thailand-stage-2-challengers-ubf
1127,https://vlr.gg/103217/onic-g-vs-alter-ego-champions-tour-indonesia-stage-2-challengers-ubf
1128,https://vlr.gg/103628/brave-wolves-vs-ronin-champions-tour-vietnam-stage-2-challengers-finals-lbr1
1129,https://vlr.gg/89245/bleed-vs-no-namers-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-lr2
1130,https://vlr.gg/103014/full-sense-vs-sharper-esport-champions-tour-thailand-stage-2-challengers-lbr1
1131,https://vlr.gg/101867/on-sla2ers-vs-spear-gaming-champions-tour-korea-stage-2-challengers-w2
1132,https://vlr.gg/103734/detonation-gaming-white-vs-fennel-champions-tour-japan-stage-2-challengers-week-2-gf
1133,https://vlr.gg/103216/bigetron-arctic-vs-persija-esports-champions-tour-indonesia-stage-2-challengers-lbr1
1134,https://vlr.gg/103223/team-secret-vs-rex-regum-qeon-champions-tour-philippines-stage-2-challengers-ubf
1135,https://vlr.gg/103013/made-in-thailand-vs-x10-crit-champions-tour-thailand-stage-2-challengers-lbr1
1136,https://vlr.gg/103629/ubt-esports-vs-fancy-united-esports-champions-tour-vietnam-stage-2-challengers-finals-lbr1
1137,https://vlr.gg/103733/igzist-vs-claudio-exe-champions-tour-japan-stage-2-challengers-week-2-gf
1138,https://vlr.gg/89241/paper-rex-vs-laze-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-ubf
1139,https://vlr.gg/103215/boom-esports-vs-hike-digital-esports-champions-tour-indonesia-stage-2-challengers-lbr1
1140,https://vlr.gg/103224/oasis-gaming-vs-south-built-esports-champions-tour-philippines-stage-2-challengers-lr2
1141,https://vlr.gg/103732/blue-bees-esp-vs-scarz-champions-tour-japan-stage-2-challengers-week-2-gf
1142,https://vlr.gg/99492/infinity-esports-vs-six-karma-champions-tour-latin-america-north-stage-2-challengers-w3
1143,https://vlr.gg/99705/luminosity-vs-evil-geniuses-champions-tour-north-america-stage-2-challengers-w3
1144,https://vlr.gg/99491/e-xolos-lazer-vs-border-monsters-champions-tour-latin-america-north-stage-2-challengers-w3
1145,https://vlr.gg/99704/the-guard-vs-tsm-champions-tour-north-america-stage-2-challengers-w3
1146,https://vlr.gg/99587/og-ldn-utd-vs-g2-esports-champions-tour-stage-2-emea-challengers-group-stage-week-3
1147,https://vlr.gg/103236/cerberus-esports-vs-brave-wolves-champions-tour-vietnam-stage-2-challengers-finals-ubsf
1148,https://vlr.gg/99586/team-liquid-vs-guild-esports-champions-tour-stage-2-emea-challengers-group-stage-week-3
1149,https://vlr.gg/102845/xerxia-esports-vs-made-in-thailand-champions-tour-thailand-stage-2-challengers-ubsf
1150,https://vlr.gg/102852/oblivion-force-vs-k7-esports-champions-tour-hong-kong-taiwan-stage-2-challengers-lbr1
1151,https://vlr.gg/103235/ubt-esports-vs-team-big-baam-champions-tour-vietnam-stage-2-challengers-finals-ubsf
1152,https://vlr.gg/102844/full-sense-vs-fw-esports-champions-tour-thailand-stage-2-challengers-ubsf
1153,https://vlr.gg/102851/ivan-vs-only-one-word-champions-tour-hong-kong-taiwan-stage-2-challengers-lbr1
1154,https://vlr.gg/103082/boom-esports-vs-alter-ego-champions-tour-indonesia-stage-2-challengers-ubsf
1155,https://vlr.gg/89243/bearclaw-gaming-vs-bleed-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-lr1
1156,https://vlr.gg/103221/bren-esports-vs-oasis-gaming-champions-tour-philippines-stage-2-challengers-lr1
1157,https://vlr.gg/103081/onic-g-vs-bigetron-arctic-champions-tour-indonesia-stage-2-challengers-ubsf
1158,https://vlr.gg/89244/no-namers-vs-todak-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-lr1
1159,https://vlr.gg/103222/south-built-esports-vs-alpha-esports-pro-champions-tour-philippines-stage-2-challengers-lr1
1160,https://vlr.gg/89240/bearclaw-gaming-vs-laze-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-ubsf
1161,https://vlr.gg/89239/paper-rex-vs-no-namers-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-ubsf
1162,https://vlr.gg/99490/fusion-vs-six-karma-champions-tour-latin-america-north-stage-2-challengers-w3
1163,https://vlr.gg/99489/border-monsters-vs-team-cruelty-champions-tour-latin-america-north-stage-2-challengers-w3
1164,https://vlr.gg/102843/sharper-esport-vs-made-in-thailand-champions-tour-thailand-stage-2-challengers-ur1
1165,https://vlr.gg/103234/fancy-united-esports-vs-brave-wolves-champions-tour-vietnam-stage-2-challengers-finals-ubr1
1166,https://vlr.gg/102854/griffin-e-sports-vs-ivan-champions-tour-hong-kong-taiwan-stage-2-challengers-ubsf
1167,https://vlr.gg/103233/team-big-baam-vs-ronin-champions-tour-vietnam-stage-2-challengers-finals-ubr1
1168,https://vlr.gg/102842/x10-crit-vs-fw-esports-champions-tour-thailand-stage-2-challengers-ur1
1169,https://vlr.gg/102853/ghetto-artist-vs-oblivion-force-champions-tour-hong-kong-taiwan-stage-2-challengers-ubsf
1170,https://vlr.gg/89238/laze-vs-todak-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-ur1
1171,https://vlr.gg/102785/rex-regum-qeon-vs-bren-esports-champions-tour-philippines-stage-2-challengers-ubsf
1172,https://vlr.gg/102784/team-secret-vs-south-built-esports-champions-tour-philippines-stage-2-challengers-ubsf
1173,https://vlr.gg/89237/bleed-vs-galaxy-esports-champions-tour-malaysia-singapore-stage-2-challengers-playoffs-ur1
1174,https://vlr.gg/102850/ivan-vs-k7-esports-champions-tour-hong-kong-taiwan-stage-2-challengers-ubqf
1175,https://vlr.gg/102849/oblivion-force-vs-only-one-word-champions-tour-hong-kong-taiwan-stage-2-challengers-ubqf
1176,https://vlr.gg/103080/alter-ego-vs-persija-esports-champions-tour-indonesia-stage-2-challengers-ubr1
1177,https://vlr.gg/102787/alpha-esports-pro-vs-bren-esports-champions-tour-philippines-stage-2-challengers-ubr1
1178,https://vlr.gg/103079/bigetron-arctic-vs-hike-digital-esports-champions-tour-indonesia-stage-2-challengers-ubr1
1179,https://vlr.gg/102786/oasis-gaming-vs-south-built-esports-champions-tour-philippines-stage-2-challengers-ubr1
1180,https://vlr.gg/101866/spear-gaming-vs-world-game-star-champions-tour-korea-stage-2-challengers-w1
1181,https://vlr.gg/101865/tartarus-vs-cnj-esports-champions-tour-korea-stage-2-challengers-w1
1182,https://vlr.gg/101864/on-sla2ers-vs-drx-champions-tour-korea-stage-2-challengers-w1
1183,https://vlr.gg/101863/maru-gaming-vs-damwon-gaming-champions-tour-korea-stage-2-challengers-w1
1184,https://vlr.gg/99697/xset-vs-nrg-esports-champions-tour-north-america-stage-2-challengers-w2
1185,https://vlr.gg/99074/furia-vs-stars-horizon-champions-tour-brazil-stage-2-challengers-1-group-stage-w2
1186,https://vlr.gg/98603/9z-team-vs-kr-esports-champions-tour-latin-america-south-stage-2-challengers-group-stage-w2
1187,https://vlr.gg/99073/los-grandes-vs-loud-champions-tour-brazil-stage-2-challengers-1-group-stage-w2
1188,https://vlr.gg/99696/optic-gaming-vs-cloud9-champions-tour-north-america-stage-2-challengers-w2
1189,https://vlr.gg/98602/sunxet-club-vs-pampas-champions-tour-latin-america-south-stage-2-challengers-group-stage-w2
1190,https://vlr.gg/99585/fokus-vs-acend-champions-tour-stage-2-emea-challengers-group-stage-week-2
1191,https://vlr.gg/99537/k7-esports-vs-only-one-word-champions-tour-hong-kong-taiwan-stage-2-challengers-w2
1192,https://vlr.gg/99584/natus-vincere-vs-m3-champions-champions-tour-stage-2-emea-challengers-group-stage-week-2
1193,https://vlr.gg/98870/bigetron-arctic-vs-onic-g-champions-tour-indonesia-stage-2-challengers-r7
1194,https://vlr.gg/99790/purple-mood-e-sport-vs-full-sense-champions-tour-thailand-stage-2-challengers-week-2
1195,https://vlr.gg/99536/ivan-vs-griffin-e-sports-champions-tour-hong-kong-taiwan-stage-2-challengers-w2
1196,https://vlr.gg/102094/zeta-division-vs-reject-champions-tour-japan-stage-2-challengers-week-1-gf
1197,https://vlr.gg/99820/victory-vs-team-big-baam-champions-tour-vietnam-stage-2-challengers-regular-season-week-2
1198,https://vlr.gg/101862/spear-gaming-vs-tartarus-champions-tour-korea-stage-2-challengers-w1
1199,https://vlr.gg/99631/action-ph-vs-naos-esports-champions-tour-philippines-stage-2-challengers-week-2
1200,https://vlr.gg/99535/oblivion-force-vs-giant-submarine-champions-tour-hong-kong-taiwan-stage-2-challengers-w2
1201,https://vlr.gg/98869/arf-team-vs-persija-esports-champions-tour-indonesia-stage-2-challengers-r7
1202,https://vlr.gg/99819/nghi-n-th-m-l-n-n-vs-fancy-united-esports-champions-tour-vietnam-stage-2-challengers-regular-s
1203,https://vlr.gg/99789/fw-esports-vs-made-in-thailand-champions-tour-thailand-stage-2-challengers-week-2
1204,https://vlr.gg/89235/galaxy-esports-vs-todak-champions-tour-malaysia-singapore-stage-2-challengers-group-stage-d8
1205,https://vlr.gg/102092/crest-gaming-zst-vs-reject-champions-tour-japan-stage-2-challengers-week-1-sf
1206,https://vlr.gg/98868/hike-digital-esports-vs-boom-esports-champions-tour-indonesia-stage-2-challengers-r7
1207,https://vlr.gg/99630/alpha-esports-pro-vs-team-secret-champions-tour-philippines-stage-2-challengers-week-2
1208,https://vlr.gg/99788/sharper-esport-vs-xerxia-esports-champions-tour-thailand-stage-2-challengers-week-2
1209,https://vlr.gg/101861/world-game-star-vs-cnj-esports-champions-tour-korea-stage-2-challengers-w1
1210,https://vlr.gg/99818/brave-wolves-vs-cerberus-esports-champions-tour-vietnam-stage-2-challengers-regular-season-week
1211,https://vlr.gg/89234/laze-vs-avium-esports-champions-tour-malaysia-singapore-stage-2-challengers-group-stage-d8
1212,https://vlr.gg/99787/x10-crit-vs-team-nkt-champions-tour-thailand-stage-2-challengers-week-2
1213,https://vlr.gg/99817/ronin-vs-ubt-esports-champions-tour-vietnam-stage-2-challengers-regular-season-week-2
1214,https://vlr.gg/102091/reignite-vs-zeta-division-champions-tour-japan-stage-2-challengers-week-1-sf
1215,https://vlr.gg/89233/paper-rex-vs-blitz-esports-champions-tour-malaysia-singapore-stage-2-challengers-group-stage-d
1216,https://vlr.gg/98867/alter-ego-vs-dewa-united-esports-champions-tour-indonesia-stage-2-challengers-r7
1217,https://vlr.gg/99629/bren-esports-vs-south-built-esports-champions-tour-philippines-stage-2-challengers-week-2
1218,https://vlr.gg/89232/bleed-vs-kpmooniiblm9-champions-tour-malaysia-singapore-stage-2-challengers-group-stage-d8
